claim_id,serial_number,part_number,claim_date,mileage,dealer_id,customer_complaint,technician_notes
WC-2024-00253,PSN-TCM3200-02767,TCM-3200,2023-10-07,178003,DLR-0018,New driver on this truck reports trans acts up in cold weather but fine when warm. Happened on I-90 westbound.,TCM-3200 replaced. Main PCB EEPROM corruption detected during diagnostic download. Module storing invalid adaptive values. Could not reprogram - EEPROM failure. All connected sensors and solenoids test normal.
WC-2024-00211,PSN-TCM3200-04149,TCM-3200,2025-11-05,356294,DLR-0024,Driver reports trans acts up in cold weather but fine when warm. Third driver to complain about this unit.,Replaced TCM-3200 Transmission Control Module. Main PCB showing intermittent solder joint failures on the main processor. Cold solder joints visible under magnification. Reflowed connections temporarily but failure returned. PCB replacement needed.
WC-2024-00123,PSN-TC5000-02305,TC-5000,2025-03-22,369019,DLR-0007,"Driver brought truck in, charge air cooler full of oil, turbo related. Started after fueling up.",Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00217,PSN-TCM3200-01935,TCM-3200,2024-10-23,235911,DLR-0025,"Intermittent limp mode, sometimes clears on restart. Can't keep running like this.",TCM-3200 replaced. Main PCB fault confirmed with dealer diagnostic tool. Internal communication errors between processor and solenoid drivers on the PCB. No external damage. Connector pins clean. Board-level failure.
WC-2024-00057,PSN-TC5000-00529,TC-5000,2024-04-22,307344,DLR-0003,"Operator called in saying boost gauge reads low, truck struggles with trailer. First noticed it yesterday.","TC-5000 replaced. VGT Actuator calibration way off, could not recalibrate with scan tool. Suspect internal potentiometer failure. All other turbo components inspected and within spec."
WC-2024-00019,PSN-TC5000-04296,TC-5000,2025-12-30,260269,DLR-0025,"Fleet manager called, driver says burning smell from engine, found melted wire loom near turbo. Truck was fine last month.","Replaced TC-5000 due to heat damage. Heat Shield cracked and separated allowing exhaust temps to damage adjacent wiring and the VGT Actuator connector. Heat Shield is primary failure, VGT connector melted as secondary damage."
WC-2024-00239,PSN-TCM3200-02856,TCM-3200,2024-04-27,505380,DLR-0013,Noticeable delay shifting between gears especially 2 to 3,Replaced TCM-3200. Solenoid Pack failure - shift solenoid B stuck closed. Resistance out of spec at 2.1 ohms vs 5.5 spec. Clean break in coil winding. Main PCB tested normal with substitute solenoid. Solenoid is the failure.
WC-2024-00342,PSN-ACM2800-03590,ACM-2800,2025-06-01,103381,DLR-0006,Customer says air tanks take forever to build up pressure. Truck has 103k miles.,ACM-2800 replaced due to Piston and Cylinder Kit wear. Build time to 120 PSI over 7 minutes. Spec is under 3 minutes. Bore measurement confirms taper and out of round. Governor cutting in and out normally.
WC-2024-00063,PSN-TC5000-00890,TC-5000,2023-09-24,138320,DLR-0013,"New driver on this truck reports charge air cooler full of oil, turbo related",Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00119,PSN-TC5000-00171,TC-5000,2024-06-29,442289,DLR-0013,"Customer says turbo smoking badly, low oil pressure warning. Third driver to complain about this unit.",TC-5000 replaced. Oil Feed Line partially blocked with carbon deposits. Oil starvation caused bearing damage. Shaft play now excessive. Oil line restriction is the initiating failure.
WC-2024-00085,PSN-TC5000-03193,TC-5000,2025-05-16,112506,DLR-0023,"Turbo sounds rough, oil dripping from turbo drain. Happened twice today.","TC-5000 replaced. Bearing Housing failure - excessive shaft radial play measured at 0.015 inches, spec is 0.003 max. Oil drain showed metal contamination. Both wheels have rub marks from shaft deflection. Bearing is root cause."
WC-2024-00185,PSN-TCM3200-01760,TCM-3200,2024-06-28,224803,DLR-0008,"Driver pulled off highway, shifts are rough one day smooth the next, no pattern. Worse in cold weather.",Replaced TCM-3200 Transmission Control Module. Main PCB showing intermittent solder joint failures on the main processor. Cold solder joints visible under magnification. Reflowed connections temporarily but failure returned. PCB replacement needed.
WC-2024-00140,PSN-TC5000-01349,TC-5000,2024-09-02,403474,DLR-0012,"Second time this month. turbo whine getting louder, shaft play when I checked. Truck was fine last month.",Replaced turbo. Bearing Housing oil seal failure on exhaust side causing external oil leak and smoke. Shaft play at limit. Oil Feed Line flow tested normal. Bearing wear is the failure.
WC-2024-00052,PSN-TC5000-04535,TC-5000,2025-07-17,579410,DLR-0003,Customer complaint: boost spikes way too high then drops off. Third driver to complain about this unit.,Replaced TC-5000. Wastegate Valve stuck fully open. Spring broken. Unable to control boost pressure. Turbo cannot build boost above 5 PSI. All other components inspected and serviceable.
WC-2024-00082,PSN-TC5000-01575,TC-5000,2024-11-30,420886,DLR-0006,"Came in for PM, driver mentioned power loss under load, been getting worse for 2 weeks. Been like this for about a week.",TC-5000 assembly removed. VGT Actuator electrical failure - open circuit in actuator motor winding. Connector pins clean and tight. Wiring harness continuity good to ECM. Internal actuator motor failure.
WC-2024-00116,PSN-TC5000-02548,TC-5000,2024-09-19,550768,DLR-0022,"Brought in on tow, excessive oil consumption and turbo noise. Happened on I-90 westbound.",Replaced turbo. Bearing Housing oil seal failure on exhaust side causing external oil leak and smoke. Shaft play at limit. Oil Feed Line flow tested normal. Bearing wear is the failure.
WC-2024-00013,PSN-TC5000-02852,TC-5000,2024-10-04,436114,DLR-0024,"Came in for PM, driver mentioned losing boost pressure intermittently on highway. Other trucks in fleet don't do this.",Removed and replaced TC-5000. Root cause is VGT Actuator - not reaching commanded position. Diagnostic showed actuator position deviation fault. Turbo shaft play within spec. Bearing housing oil seal dry but intact.
WC-2024-00324,PSN-ACM2800-01808,ACM-2800,2025-05-25,444180,DLR-0016,"Fleet manager called, driver says compressor won't shut off, runs continuously. Only happens when loaded.",Replaced ACM-2800. Governor not maintaining proper cut-in and cut-out pressure. Cycling between 95 and 105 PSI instead of 100 and 130. Diaphragm has small tear. Governor failure only.
WC-2024-00036,PSN-TC5000-04950,TC-5000,2024-10-25,484458,DLR-0007,"Second time this month. smell burning oil near turbo, low oil level. Happened twice today.",TC-5000 replaced. Oil Feed Line partially blocked with carbon deposits. Oil starvation caused bearing damage. Shaft play now excessive. Oil line restriction is the initiating failure.
WC-2024-00325,PSN-ACM2800-03670,ACM-2800,2025-02-05,412287,DLR-0022,Hissing from the compressor head area. Truck has 412k miles.,ACM-2800 replaced. Compressor Head valve plate eroded. Discharge valve not sealing. Compressor pumping air back and forth instead of building pressure. Head assembly failure.
WC-2024-00310,PSN-ACM2800-01580,ACM-2800,2024-10-06,584024,DLR-0012,"Driver refused load, says oil all over the compressor intake filter area. Worse when hot outside.",ACM-2800 replaced. Intake Filter completely oil saturated and restricted. Compressor starving for air. Output reduced but cylinder and rings check OK. Filter failure from oil contamination source unknown.
WC-2024-00201,PSN-TCM3200-02342,TCM-3200,2025-04-26,554827,DLR-0010,"Customer complaint: codes keep coming back after clearing, shifting rough. Happened twice today.",TCM-3200 replaced. Main PCB EEPROM corruption detected during diagnostic download. Module storing invalid adaptive values. Could not reprogram - EEPROM failure. All connected sensors and solenoids test normal.
WC-2024-00048,PSN-TC5000-02381,TC-5000,2024-11-29,129897,DLR-0018,"Brought in on tow, no boost at all now, was intermittent last week. Can't keep running like this.",TC-5000 swap. VGT Actuator failed closed causing persistent over-boost condition. Wastegate compensating but customer noticed power fluctuations. Actuator linkage corroded and frozen. Heat Shield showed slight discoloration but still serviceable.
WC-2024-00269,PSN-TCM3200-00515,TCM-3200,2025-04-15,493786,DLR-0023,Customer says trans acts up only when it's really hot outside. Third driver to complain about this unit.,TCM-3200 replaced. Temperature Sensor reading 30 degrees low at operating temp. Module commanding wrong shift strategy. Verified with external thermometer. Sensor failure causing inappropriate shift scheduling.
WC-2024-00092,PSN-TC5000-01911,TC-5000,2024-08-31,311175,DLR-0007,Terrible screeching noise from turbo area. Worse when hot outside.,Replaced TC-5000. Turbine Wheel has visible blade damage - two blades cracked at root. Metal debris found in turbine housing. Bearing Housing contaminated with metal particles. Turbine Wheel fatigue failure is root cause.
WC-2024-00359,PSN-ACM2800-00441,ACM-2800,2024-07-31,462259,DLR-0020,Air leak where compressor meets the air dryer,ACM-2800 replaced. Air Dryer Interface Gasket blown out. Air leak between compressor discharge and air dryer inlet. Gasket material deteriorated. Connection retorqued but gasket won't seal.
WC-2024-00164,PSN-TCM3200-01565,TCM-3200,2025-10-08,502746,DLR-0004,"Driver brought truck in, trans shifts fine then suddenly bangs into third gear. Happened on I-90 westbound.",TCM-3200 replacement. Found Main PCB ground plane deterioration causing erratic sensor readings. Module seeing phantom signals. Pressure Transducer and Temperature Sensor both verified accurate with external gauge. PCB is the problem.
WC-2024-00460,PSN-SGB6500-03155,SGB-6500,2024-05-22,211093,DLR-0011,Road call. power steering line fitting is weeping fluid. Happened twice today.,SGB-6500 replaced. Hydraulic Fitting Set pressure line fitting cracked. Slow fluid loss causing intermittent hard steering. Found fluid puddle at fitting. O-ring also deteriorated. Fitting replacement attempted but threads damaged.
WC-2024-00471,PSN-SGB6500-04654,SGB-6500,2025-02-23,384355,DLR-0020,Moaning sound from steering gearbox on turns. Worse in cold weather.,Replaced SGB-6500. Spool Valve sticking causing groaning noise during turns. Valve spool has scoring marks. Contamination in hydraulic fluid scratched valve bore. Flow control erratic.
WC-2024-00254,PSN-TCM3200-04913,TCM-3200,2024-11-21,615665,DLR-0024,New driver on this truck reports trans goes to limp mode when driving over bumps. Truck was fine last month.,Replaced TCM-3200. Found Wiring Harness chafed against frame bracket. Intermittent short on CAN bus line causing communication dropouts. Repaired harness routing but replaced module as precaution due to possible ECM damage from shorts.
WC-2024-00248,PSN-TCM3200-00923,TCM-3200,2024-08-13,133136,DLR-0022,"Driver pulled off highway, trans module throwing connector fault codes after rain. Other trucks in fleet don't do this.","Replaced TCM-3200. Connector Housing seal failed allowing moisture intrusion. Found green corrosion on pins 4, 7, and 12. Water caused intermittent connection. Module internals showed no water damage. Connector failed."
WC-2024-00223,PSN-TCM3200-00794,TCM-3200,2024-10-09,266271,DLR-0016,"Customer says transmission feels confused, shifts too early then too late. First noticed it yesterday.",Replaced module. Main PCB has water intrusion damage despite sealed housing. Suspect condensation from temperature cycling. Corrosion on several IC pins. Connector Housing seal was intact so moisture came from within.
WC-2024-00083,PSN-TC5000-00056,TC-5000,2025-02-08,532218,DLR-0005,"Fleet manager called, driver says grinding noise and loss of power at same time. Can't keep running like this.",TC-5000 assembly replaced. Turbine Wheel failure - blade liberation event. One blade missing entirely. Scoring on housing bore. Oil Feed Line intact. Compressor side undamaged. FOD from turbine side only.
WC-2024-00285,PSN-ACM2800-00279,ACM-2800,2024-12-08,517990,DLR-0023,"Customer says compressor head is extremely hot, unloader not working. Only happens when loaded.","Replaced ACM-2800. Unloader Valve stuck in loaded position. Compressor running hot, head temperature over 350F. Unloader piston corroded in bore. Valve failure causing overheating."
